iter	Passed	Remaining
1106	40500	32670
1107	40536	32634
1108	40570	32595
1109	40604	32556
1110	40638	32518
1111	40672	32479
1112	40706	32440
1113	40752	32411
1114	40787	32373
1115	40821	32335
1116	40857	32298
1117	40894	32262
1118	40929	32223
1119	40964	32186
1120	40997	32147
1121	41032	32109
1122	41071	32074
1123	41113	32041
1124	41156	32010
1125	41204	31982
1126	41238	31944
1127	41273	31906
1128	41313	31872
1129	41349	31835
1130	41390	31802
1131	41427	31765
1132	41463	31728
1133	41502	31694
1134	41540	31658
1135	41579	31623
1136	41613	31585
1137	41649	31548
1138	41686	31511
1139	41728	31479
1140	41771	31447
1141	41807	31410
1142	41845	31375
1143	41881	31337
1144	41914	31298
1145	41952	31262
1146	41990	31227
1147	42028	31191
1148	42065	31155
1149	42103	31119
1150	42141	31084
1151	42179	31048
1152	42216	31012
1153	42249	30973
1154	42284	30935
1155	42320	30898
1156	42359	30863
1157	42393	30825
1158	42429	30787
1159	42464	30749
1160	42497	30710
1161	42535	30675
1162	42571	30638
1163	42607	30601
1164	42644	30564
1165	42678	30526
1166	42713	30488
1167	42751	30453
1168	42798	30424
1169	42834	30386
1170	42873	30352
1171	42907	30313
1172	42943	30276
1173	42978	30239
1174	43017	30203
1175	43052	30165
1176	43090	30130
1177	43124	30092
1178	43161	30055
1179	43198	30019
1180	43235	29983
1181	43271	29945
1182	43305	29907
1183	43341	29870
1184	43375	29832
1185	43412	29796
1186	43446	29757
1187	43481	29719
1188	43518	29683
1189	43554	29646
1190	43595	29612
1191	43644	29584
1192	43685	29550
1193	43722	29514
1194	43759	29478
1195	43795	29441
1196	43829	29402
1197	43864	29365
1198	43899	29327
1199	43933	29288
1200	43970	29252
1201	44005	29214
1202	44040	29177
1203	44079	29141
1204	44115	29105
1205	44150	29067
1206	44186	29030
1207	44221	28992
1208	44256	28955
1209	44292	28918
1210	44330	28882
1211	44364	28844
1212	44401	28807
1213	44435	28769
1214	44469	28731
1215	44503	28693
1216	44538	28655
1217	44573	28617
1218	44612	28582
1219	44654	28549
1220	44688	28511
1221	44724	28474
1222	44761	28438
1223	44808	28408
1224	44850	28374
1225	44891	28341
1226	44925	28302
1227	44961	28265
1228	44995	28227
1229	45028	28188
1230	45063	28151
1231	45097	28112
1232	45131	28074
1233	45169	28038
1234	45209	28004
1235	45244	27966
1236	45279	27929
1237	45314	27891
1238	45348	27853
1239	45383	27815
1240	45419	27778
1241	45455	27741
1242	45494	27706
1243	45529	27669
1244	45563	27631
1245	45602	27595
1246	45638	27558
1247	45675	27522
1248	45710	27484
1249	45744	27446
1250	45780	27409
1251	45815	27372
1252	45850	27334
1253	45885	27297
1254	45923	27261
1255	45957	27223
1256	45992	27185
1257	46028	27148
1258	46064	27111
1259	46097	27073
1260	46132	27035
1261	46166	26997
1262	46204	26961
1263	46236	26922
1264	46272	26885
1265	46309	26849
1266	46344	26811
1267	46381	26775
1268	46416	26737
1269	46456	26703
1270	46491	26665
1271	46525	26628
1272	46562	26591
1273	46596	26553
1274	46643	26522
1275	46683	26488
1276	46721	26452
1277	46757	26415
1278	46792	26377
1279	46826	26339
1280	46874	26309
1281	46914	26274
1282	46949	26237
1283	46986	26201
1284	47022	26164
1285	47056	26126
1286	47090	26088
1287	47129	26053
1288	47164	26015
1289	47203	25980
1290	47242	25944
1291	47280	25908
1292	47315	25871
1293	47351	25834
1294	47386	25797
1295	47421	25760
1296	47459	25723
1297	47496	25687
1298	47529	25649
1299	47566	25612
1300	47599	25574
1301	47635	25537
1302	47673	25501
1303	47709	25464
1304	47747	25429
1305	47787	25394
1306	47824	25357
1307	47858	25319
1308	47896	25283
1309	47931	25246
1310	47969	25210
1311	48005	25173
1312	48039	25135
1313	48072	25097
1314	48107	25059
1315	48142	25022
1316	48176	24984
1317	48213	24948
1318	48249	24911
1319	48283	24873
1320	48319	24836
1321	48355	24799
1322	48390	24762
1323	48446	24735
1324	48496	24705
1325	48532	24668
1326	48568	24631
1327	48605	24595
1328	48641	24558
1329	48676	24521
1330	48710	24483
1331	48745	24445
1332	48794	24415
1333	48840	24383
1334	48889	24353
1335	48936	24321
1336	48975	24286
1337	49009	24248
1338	49047	24212
1339	49084	24175
1340	49118	24138
1341	49155	24101
1342	49189	24063
1343	49224	24026
1344	49261	23989
1345	49298	23953
