iter	RMSE
1671	3.298719074
1672	3.290839139
1673	3.258340136
1674	3.254301588
1675	3.243574285
1676	3.215436964
1677	3.203280983
1678	3.154870038
1679	3.123356765
1680	3.11371125
1681	3.095228969
1682	3.089718015
1683	3.085700376
1684	3.07485673
1685	3.064904574
1686	3.059418827
1687	3.052988872
1688	3.046924593
1689	3.017913436
1690	3.010904622
1691	2.994260157
1692	2.979248001
1693	2.960556765
1694	2.933468006
1695	2.921001986
1696	2.914743823
1697	2.913681421
1698	2.911407898
1699	2.902122104
1700	2.901068971
1701	2.86872781
1702	2.844149835
1703	2.823881164
1704	2.80407185
1705	2.768971205
1706	2.766579447
1707	2.763988445
1708	2.748225404
1709	2.746260779
1710	2.737661655
1711	2.719939148
1712	2.701118272
1713	2.697580433
1714	2.685166102
1715	2.671568684
1716	2.653698045
1717	2.643981268
1718	2.642252269
1719	2.625291136
1720	2.618130613
1721	2.605914295
1722	2.593536463
1723	2.5650364
1724	2.531488574
1725	2.518289753
1726	2.513629909
1727	2.498034694
1728	2.49054567
1729	2.472951028
1730	2.465340439
1731	2.46145654
1732	2.459593926
1733	2.440974887
1734	2.437420731
1735	2.427668211
1736	2.412055782
1737	2.409518854
1738	2.407704747
1739	2.405566991
1740	2.402287395
1741	2.386522812
1742	2.377189934
1743	2.358911246
1744	2.336942537
1745	2.330857994
1746	2.308689954
1747	2.298662122
1748	2.287064497
1749	2.28091754
1750	2.272938221
1751	2.269699843
1752	2.250780966
1753	2.244082715
1754	2.234406045
1755	2.226474343
1756	2.181873385
1757	2.177907629
1758	2.166124694
1759	2.162838529
1760	2.144811392
1761	2.135987713
1762	2.125982882
1763	2.104860233
1764	2.095771322
1765	2.093416571
1766	2.088179787
1767	2.078348776
1768	2.061451445
1769	2.042625157
1770	2.026793305
1771	2.02411385
1772	2.023441395
1773	2.011736726
1774	2.000014595
1775	1.988698787
1776	1.97910547
1777	1.976404146
1778	1.966501174
1779	1.946603203
1780	1.932743247
1781	1.916663483
1782	1.903739852
1783	1.876164164
1784	1.847515353
1785	1.839070662
1786	1.835948934
1787	1.831139601
1788	1.803150123
1789	1.785781863
1790	1.761581073
1791	1.75824007
1792	1.741504917
1793	1.739271418
1794	1.726895519
1795	1.71924107
1796	1.710605829
1797	1.704406875
1798	1.680486715
1799	1.675967843
1800	1.673132979
1801	1.66460193
1802	1.65825524
1803	1.657315623
1804	1.649061486
1805	1.637828185
1806	1.615196979
1807	1.609014599
1808	1.599241361
1809	1.584743818
1810	1.573011074
1811	1.570289711
1812	1.567483473
1813	1.561314204
1814	1.547820453
1815	1.539419696
1816	1.53874721
1817	1.534908891
1818	1.531145294
1819	1.530706682
1820	1.519503419
1821	1.513869986
1822	1.513369078
1823	1.501854985
1824	1.499195592
1825	1.494226981
1826	1.493070914
1827	1.492496943
1828	1.489003942
1829	1.487882422
1830	1.483362123
1831	1.46013791
1832	1.456083197
1833	1.45189198
1834	1.449740643
1835	1.447919741
1836	1.44669347
1837	1.433583298
1838	1.431434561
1839	1.414057863
1840	1.411491253
1841	1.396238865
1842	1.392941063
1843	1.392220886
1844	1.385346779
1845	1.376891407
1846	1.372950431
1847	1.36073014
1848	1.349279059
1849	1.340538466
1850	1.338261488
1851	1.326188174
1852	1.323484697
1853	1.310361138
1854	1.300869106
1855	1.298167127
1856	1.291115814
1857	1.277042038
1858	1.268288642
1859	1.258957762
1860	1.254895675
1861	1.252376862
1862	1.251833212
1863	1.248100577
1864	1.246885077
1865	1.245047207
1866	1.244849526
1867	1.237840578
1868	1.222905797
1869	1.209758114
1870	1.199684011
1871	1.194052673
1872	1.193615529
1873	1.191335868
1874	1.187533746
1875	1.187284181
1876	1.183767356
1877	1.183238978
1878	1.181410466
1879	1.178614157
1880	1.174743405
1881	1.16188025
1882	1.156050699
1883	1.14258426
1884	1.134036927
1885	1.129640653
1886	1.12457396
1887	1.115915956
1888	1.11400343
1889	1.11254781
1890	1.106584555
1891	1.103723664
1892	1.098329426
1893	1.084771273
1894	1.08350628
1895	1.072433644
1896	1.070509783
1897	1.064251611
1898	1.062226684
1899	1.05836701
1900	1.047187213
1901	1.039170015
1902	1.033225723
1903	1.026470594
1904	1.021682243
1905	1.015901707
1906	1.013204572
1907	1.010281851
1908	1.00632914
1909	1.003731284
1910	0.9948951104
1911	0.9941696777
1912	0.9917443451
1913	0.9858573355
1914	0.9829279246
1915	0.9826688813
1916	0.9712669895
1917	0.9593164155
1918	0.9487692688
1919	0.9429545434
1920	0.9405333021
1921	0.9348945476
1922	0.9308480948
1923	0.9290434464
1924	0.9191301059
1925	0.9116215509
1926	0.9096974507
1927	0.9075433401
1928	0.9030845387
1929	0.8920656459
1930	0.8884323872
1931	0.8843338613
1932	0.8778296641
1933	0.8758448274
1934	0.8755995171
1935	0.8697436304
1936	0.8686293892
1937	0.8626834507
1938	0.8604250372
1939	0.8557017196
1940	0.8533658737
1941	0.8501885828
1942	0.8449746165
1943	0.8440916903
1944	0.836861675
1945	0.8354139712
1946	0.8338465255
1947	0.8318054312
1948	0.8313005318
1949	0.8282162525
1950	0.8274476745
1951	0.8251345022
1952	0.8228567014
1953	0.8223094794
1954	0.8204043273
1955	0.8183986512
1956	0.8148930256
1957	0.8082204804
1958	0.8042729412
1959	0.7982791505
1960	0.7956387151
1961	0.7920530427
1962	0.7909802378
1963	0.7858533407
1964	0.782658283
1965	0.7793547103
1966	0.7762532046
1967	0.7745052314
1968	0.768706566
1969	0.7636101291
1970	0.761919373
1971	0.7533389446
1972	0.7479936217
1973	0.7451761434
1974	0.7435238652
1975	0.7395660607
1976	0.7343809245
1977	0.7285084057
1978	0.7274820777
1979	0.7261079371
1980	0.724760398
1981	0.7220606918
1982	0.7086846816
1983	0.7080955904
1984	0.7078232652
1985	0.7048862781
1986	0.6996355458
1987	0.6989860138
1988	0.69749761
1989	0.6961082831
1990	0.6834234618
1991	0.6742667267
1992	0.6722336173
1993	0.6604517136
1994	0.6555177458
1995	0.65229033
1996	0.6456359844
1997	0.6436341363
1998	0.6391600535
1999	0.6355393767
