iter	RMSE
1676	97.05391199
1677	96.82731382
1678	96.3927703
1679	96.19863399
1680	95.98723083
1681	95.45972606
1682	94.99283246
1683	94.60643521
1684	94.51251066
1685	94.4838804
1686	94.1398707
1687	93.96799818
1688	93.95218738
1689	93.82218857
1690	93.65581706
1691	92.88045177
1692	92.64102058
1693	92.53506518
1694	92.49158056
1695	92.48738658
1696	92.38109281
1697	92.15942905
1698	91.97433679
1699	91.78679838
1700	91.4217103
1701	91.20587793
1702	90.54209675
1703	90.09557294
1704	89.96740906
1705	89.70220799
1706	89.47269586
1707	89.00227632
1708	88.81557755
1709	88.58092002
1710	88.55871446
1711	88.2830822
1712	88.12675732
1713	87.61684402
1714	87.3951529
1715	87.30310839
1716	87.19150553
1717	87.07386319
1718	86.92391509
1719	86.74573576
1720	86.48677008
1721	86.46013056
1722	85.86907935
1723	85.63315585
1724	85.14191749
1725	84.95818871
1726	84.49445825
1727	84.32747418
1728	84.18082336
1729	83.9741964
1730	83.85643719
1731	83.43428097
1732	83.12281978
1733	83.02961698
1734	82.4805337
1735	82.35955705
1736	82.15268751
1737	82.04722091
1738	81.90463302
1739	81.85832412
1740	81.67014889
1741	81.58491453
1742	81.35581101
1743	81.07570488
1744	80.98188952
1745	80.97455205
1746	80.74882527
1747	80.32516373
1748	80.11434138
1749	79.75621807
1750	79.68890781
1751	79.05338165
1752	78.80734014
1753	78.7200302
1754	78.54439952
1755	78.39265729
1756	78.27313425
1757	78.19141271
1758	78.04245659
1759	77.87801796
1760	77.72298774
1761	77.51808877
1762	77.31117843
1763	76.73678262
1764	76.46469244
1765	76.13781508
1766	75.97274216
1767	75.79569893
1768	75.66671378
1769	75.2200137
1770	75.03885389
1771	74.93728682
1772	74.56590548
1773	74.41535338
1774	74.37960716
1775	74.35427799
1776	74.08240228
1777	73.91210971
1778	73.70239921
1779	73.35841914
1780	73.3023309
1781	73.08062253
1782	72.88031
1783	72.80710626
1784	72.56226726
1785	72.45762887
1786	72.13183152
1787	72.03066978
1788	71.91557125
1789	71.8623305
1790	71.82860009
1791	71.56635171
1792	71.39066728
1793	71.12099186
1794	70.98849604
1795	70.80158972
1796	70.67627325
1797	70.56998226
1798	70.30325794
1799	70.26958033
1800	69.99038995
1801	69.75028874
1802	69.70305799
1803	69.58054629
1804	69.3473176
1805	68.76490656
1806	68.76161193
1807	68.50531059
1808	67.98533649
1809	67.97892053
1810	67.78986328
1811	67.64315498
1812	67.15948
1813	67.02667825
1814	66.99780831
1815	66.96058416
1816	66.85922831
1817	66.52832531
1818	66.21819934
1819	66.08160789
1820	65.95303255
1821	65.83423229
1822	65.78890576
1823	65.5618527
1824	65.40874325
1825	65.21637936
1826	64.78675436
1827	64.61083351
1828	64.56828906
1829	64.43211132
1830	64.04707084
1831	63.82779288
1832	63.61683292
1833	63.5444856
1834	63.46429617
1835	63.23016025
1836	62.93635244
1837	62.6979715
1838	62.36357064
1839	62.26312474
1840	62.12481289
1841	61.89048167
1842	61.60937613
1843	61.49715049
1844	61.36443893
1845	61.07752727
1846	60.93739112
1847	60.80931139
1848	60.66307646
1849	60.60800294
1850	60.36307939
1851	59.72019603
1852	59.24290796
1853	59.16186898
1854	59.12857954
1855	59.03842296
1856	58.95193062
1857	58.90330998
1858	58.74538171
1859	58.58794351
1860	58.4916283
1861	58.42535069
1862	58.01429642
1863	57.80703915
1864	57.25557886
1865	57.11001825
1866	56.71436929
1867	56.68525719
1868	56.53705849
1869	56.47055524
1870	56.38482464
1871	56.28150411
1872	56.11466264
1873	55.97504523
1874	55.69731391
1875	55.58669303
1876	55.40409589
1877	55.26654378
1878	54.96638755
1879	54.84410555
1880	54.58688574
1881	54.52586446
1882	54.37740351
1883	54.14826792
1884	54.12470477
1885	54.04813171
1886	53.63910866
1887	53.60765011
1888	53.26121995
1889	53.13555814
1890	53.02131109
1891	52.95844685
1892	52.90345192
1893	52.80186401
1894	52.58613416
1895	52.47732116
1896	52.33106252
1897	52.15473563
1898	51.91956911
1899	51.71666711
1900	51.60831853
1901	51.54236208
1902	51.34361557
1903	51.25850073
1904	51.17156
1905	51.05168065
1906	50.98668216
1907	50.96231945
1908	50.73953306
1909	50.61312561
1910	50.38362987
1911	50.05771514
1912	49.91956976
1913	49.76320937
1914	49.73241067
1915	49.43535249
1916	49.36711107
1917	49.30666168
1918	49.09323057
1919	49.02840091
1920	48.93114548
1921	48.67297319
1922	48.63772706
1923	48.57375603
1924	48.29120031
1925	48.06077675
1926	47.96177344
1927	47.76267692
1928	47.69905738
1929	47.40315709
1930	47.27121706
1931	47.21415068
1932	47.14260536
1933	46.75850363
1934	46.60991916
1935	46.50369178
1936	46.48119669
1937	46.38117546
1938	46.32888202
1939	46.13039553
1940	46.04373818
1941	45.95339091
1942	45.89964203
1943	45.76466122
1944	45.66440608
1945	45.43064037
1946	45.40524936
1947	45.20799007
1948	45.03886756
1949	44.94037115
1950	44.84276248
1951	44.73151346
1952	44.65348747
1953	44.53153547
1954	44.43168075
1955	44.30405036
1956	44.18434266
1957	44.16414753
1958	44.04846033
1959	43.90110142
1960	43.61242703
1961	43.4556148
1962	43.3547784
1963	43.33201154
1964	43.16497069
1965	43.02282969
1966	42.92410711
1967	42.8761569
1968	42.73949602
1969	42.52754077
1970	42.50010326
1971	42.41741101
1972	42.29365464
1973	42.15022691
1974	41.92542327
1975	41.82753278
1976	41.64732137
1977	41.38236079
1978	41.29807667
1979	41.10843477
1980	41.0450884
1981	40.94351911
1982	40.77339087
1983	40.65398345
1984	40.63135543
1985	40.58103873
1986	40.4895461
1987	40.32393213
1988	40.05111303
1989	39.89565967
1990	39.87682554
1991	39.83091226
1992	39.71533346
1993	39.67140889
1994	39.56418778
1995	39.46526933
1996	39.21828529
1997	39.05881349
1998	38.98216418
1999	38.89998026
