iter	RMSE
1671	4.265057254
1672	4.259776734
1673	4.208543794
1674	4.1787566
1675	4.158758053
1676	4.139198486
1677	4.113949107
1678	4.079866428
1679	4.0576627
1680	4.052915411
1681	4.019959958
1682	4.008476523
1683	3.977894258
1684	3.953451827
1685	3.926658131
1686	3.899639172
1687	3.896900464
1688	3.841751303
1689	3.829124048
1690	3.800638475
1691	3.785528506
1692	3.763891079
1693	3.745181746
1694	3.739655145
1695	3.732958629
1696	3.719008673
1697	3.710995716
1698	3.701963441
1699	3.69648583
1700	3.667325895
1701	3.647437968
1702	3.633225642
1703	3.614055611
1704	3.603713102
1705	3.600481033
1706	3.567456095
1707	3.558635403
1708	3.512485267
1709	3.4953032
1710	3.457883039
1711	3.428170313
1712	3.409565863
1713	3.399903339
1714	3.370465951
1715	3.347487397
1716	3.329914708
1717	3.317947816
1718	3.301165011
1719	3.279581634
1720	3.276899645
1721	3.270668232
1722	3.269950172
1723	3.262999867
1724	3.236975071
1725	3.216132873
1726	3.201648405
1727	3.183264724
1728	3.163474304
1729	3.148115052
1730	3.144504873
1731	3.144010814
1732	3.143719818
1733	3.11480655
1734	3.082447609
1735	3.060067325
1736	3.038540649
1737	3.01347318
1738	2.981446963
1739	2.974394475
1740	2.943833308
1741	2.926377536
1742	2.902481951
1743	2.897020059
1744	2.896251959
1745	2.885794196
1746	2.872401536
1747	2.858353033
1748	2.807411847
1749	2.769372833
1750	2.75827933
1751	2.743418953
1752	2.729266514
1753	2.717060749
1754	2.710801757
1755	2.698053752
1756	2.682508765
1757	2.66829379
1758	2.65162812
1759	2.624250658
1760	2.613644827
1761	2.60622502
1762	2.591659705
1763	2.581366383
1764	2.55396127
1765	2.54304924
1766	2.518302483
1767	2.512589252
1768	2.507808633
1769	2.503137578
1770	2.499771969
1771	2.496558593
1772	2.491572275
1773	2.486846993
1774	2.465757657
1775	2.44496744
1776	2.430968736
1777	2.423386598
1778	2.415282409
1779	2.389950939
1780	2.370855872
1781	2.364150015
1782	2.361300222
1783	2.36020148
1784	2.359613617
1785	2.349216092
1786	2.34545053
1787	2.337279705
1788	2.328267147
1789	2.309975736
1790	2.279833985
1791	2.27117138
1792	2.257431592
1793	2.246123903
1794	2.237008466
1795	2.231114605
1796	2.226608366
1797	2.215848061
1798	2.208759527
1799	2.197651528
1800	2.186442283
1801	2.164104808
1802	2.158974371
1803	2.152705723
1804	2.140981127
1805	2.136441988
1806	2.129243677
1807	2.124060631
1808	2.116611696
1809	2.105919194
1810	2.091065199
1811	2.084549821
1812	2.084051887
1813	2.068864697
1814	2.056777572
1815	2.043201272
1816	2.025932537
1817	2.018151743
1818	2.011502283
1819	2.010424003
1820	2.001526063
1821	1.986362561
1822	1.975237483
1823	1.969955325
1824	1.961608705
1825	1.94760557
1826	1.931342413
1827	1.926271718
1828	1.912054696
1829	1.90581936
1830	1.897845156
1831	1.874130756
1832	1.871788404
1833	1.865725795
1834	1.852150047
1835	1.842845104
1836	1.836652346
1837	1.823420891
1838	1.810748339
1839	1.802664232
1840	1.797396856
1841	1.789533574
1842	1.78562101
1843	1.775193274
1844	1.753829559
1845	1.753258971
1846	1.740243388
1847	1.733680925
1848	1.724751572
1849	1.701141891
1850	1.691502487
1851	1.685212242
1852	1.675195952
1853	1.666670746
1854	1.665536258
1855	1.660460537
1856	1.650541186
1857	1.645827306
1858	1.618495667
1859	1.601536324
1860	1.600333623
1861	1.589244515
1862	1.581417986
1863	1.565169713
1864	1.563631575
1865	1.548873929
1866	1.544286769
1867	1.536726299
1868	1.524491808
1869	1.515949029
1870	1.510145638
1871	1.490393435
1872	1.482746257
1873	1.480277812
1874	1.475494804
1875	1.46080299
1876	1.456198523
1877	1.453266386
1878	1.445345449
1879	1.431129516
1880	1.416715696
1881	1.398598915
1882	1.389474175
1883	1.382525793
1884	1.38236206
1885	1.381609396
1886	1.381253915
1887	1.378837404
1888	1.375797845
1889	1.371875011
1890	1.369905557
1891	1.356240008
1892	1.344450976
1893	1.338896614
1894	1.332097424
1895	1.323269127
1896	1.318272756
1897	1.317603881
1898	1.302911557
1899	1.298913355
1900	1.29866636
1901	1.295265249
1902	1.287561743
1903	1.276628509
1904	1.27327363
1905	1.273116858
1906	1.267726821
1907	1.26720734
1908	1.266820482
1909	1.26352329
1910	1.244156822
1911	1.233650527
1912	1.224496441
1913	1.218132985
1914	1.209279776
1915	1.193966211
1916	1.189883369
1917	1.185212023
1918	1.180844785
1919	1.16972171
1920	1.166302562
1921	1.165112787
1922	1.157746422
1923	1.154149162
1924	1.142814742
1925	1.134066054
1926	1.130920938
1927	1.128321054
1928	1.127782433
1929	1.125433635
1930	1.121188221
1931	1.1079468
1932	1.103848898
1933	1.098799254
1934	1.097287187
1935	1.094266852
1936	1.086731382
1937	1.071893509
1938	1.063449087
1939	1.053882724
1940	1.04831083
1941	1.040249801
1942	1.028727071
1943	1.025780337
1944	1.01306351
1945	1.003218162
1946	1.001399624
1947	0.9958819324
1948	0.9863650282
1949	0.9762947932
1950	0.9759682137
1951	0.9713778209
1952	0.9661243137
1953	0.9660108383
1954	0.9614535135
1955	0.9608973693
1956	0.9535112598
1957	0.9491207779
1958	0.9475459902
1959	0.9411699549
1960	0.9271891682
1961	0.9238345833
1962	0.9163632395
1963	0.9036892152
1964	0.9022150995
1965	0.9004225937
1966	0.8920140227
1967	0.8887262468
1968	0.8865045555
1969	0.8807825668
1970	0.8791822691
1971	0.8733408442
1972	0.869749103
1973	0.8678750923
1974	0.8623325314
1975	0.8558561638
1976	0.8484078324
1977	0.8436735043
1978	0.8407119303
1979	0.8357842554
1980	0.8282754424
1981	0.8249050494
1982	0.8216905268
1983	0.821534674
1984	0.8205625963
1985	0.8160987343
1986	0.8133357114
1987	0.8093950235
1988	0.802053589
1989	0.7950024837
1990	0.7937882512
1991	0.793598443
1992	0.788051939
1993	0.7847603855
1994	0.7816924839
1995	0.7781107776
1996	0.776300677
1997	0.7694722871
1998	0.7657261814
1999	0.7629875213
